created_date,posting_number,order_id,order_number,status,substatus,ozon_sku,offer_id,internal_sku,quantity,price,old_price,total_discount_value,commission_amount,payout,is_cancelled,cancel_reason_id,source_raw_file
2026-08-14,23051947-1148-1,38501827851,23051947-1148,cancelled,posting_canceled,1997079254,252442517,EVT-HC-HAND-300,1,813.0,2241.09,1428.0900000000001,,0.0,yes,503,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-15,0174149519-0230-4,38141803983,0174149519-0230,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2958.0,9318.810000000001,6360.81,,1745.22,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-16,51216994-0149-1,38013830610,51216994-0149,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1001.0,3957.19,2956.19,,590.59,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-16,0248234521-0019-1,37373440537,0248234521-0019,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3749.9500000000003,2541.9500000000003,,712.72,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-16,0137845692-0179-1,37647417100,0137845692-0179,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,1192.0,3772.05,2580.05,,703.28,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-16,0113334517-0245-1,38025216389,0113334517-0245,delivered,posting_received,1991772098,305101272,EVT-FS-MOIST-30,1,1192.0,3772.0499999999997,2580.0499999999997,,703.28,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-16,0123272455-0170-1,38198327431,0123272455-0170,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,1002.0,3484.6500000000005,2482.6500000000005,,591.18,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-16,58218201-0094-2,38598035849,58218201-0094,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1950.0,5433.3,3483.3,,1150.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-17,0214571384-0132-1,37984236520,0214571384-0132,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1253.0,4087.77,2834.77,,739.27,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-17,0150550808-0052-1,38209666424,0150550808-0052,cancelled,posting_canceled,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1950.0,5676.0599999999995,3726.06,,0.0,yes,79,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-17,0109917285-0093-1,38341205221,0109917285-0093,delivered,posting_delivered,1991772098,305101272,EVT-FS-MOIST-30,1,1192.0,3773.7999999999997,2581.7999999999997,,703.28,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-17,32147445-0711-1,37916252037,32147445-0711,delivered,posting_received,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,1,1407.0,4134.01,2727.01,,830.13,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-17,0177187200-0263-11,37933392432,0177187200-0263,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1950.0,6766.4400000000005,4816.4400000000005,,1150.5,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-17,0231603643-0006-1,37929157611,0231603643-0006,delivered,posting_received,3930712640,593111985,EVT-HC-AMBER-300,1,967.0,3835.66,2868.66,,570.53,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-18,40042682-0146-1,38457600186,40042682-0146,delivered,posting_received,3892410843,930334396,EVT-SET-HAND-AMBER,1,1139.0,4025.04,2886.04,,672.01,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-18,29739629-0172-1,38131462669,29739629-0172,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,996.0,3488.15,2492.15,,587.64,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-18,82007149-0827-1,37930435229,82007149-0827,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,996.0,3455.82,2459.82,,587.64,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,38095424-0031-1,37818122624,38095424-0031,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,986.0,3370.95,2384.95,,581.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,76317668-0110-1,37782280996,76317668-0110,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,813.0,2124.9,1311.9,,479.67,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,76317668-0110-3,37782280996,76317668-0110,delivered,posting_received,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1195.0,3749.2799999999997,2554.2799999999997,,705.05,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,35321171-0289-2,38344705459,35321171-0289,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1133.0,3935.7,2802.7,,668.47,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,35321171-0289-5,38344705459,35321171-0289,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1900.0,5950.219999999999,4050.22,,1121.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,35321171-0289-6,38344705459,35321171-0289,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3739.91,2531.91,,712.72,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,35321171-0289-11,38344705459,35321171-0289,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,999.0,3133.1499999999996,2134.1499999999996,,589.41,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,35321171-0289-15,38344705459,35321171-0289,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,986.0,3373.79,2387.79,,581.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,67879944-0184-4,37853961032,67879944-0184,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2958.0,9491.32,6533.320000000001,,1745.22,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,65377661-0395-1,38817595501,65377661-0395,delivered,posting_received,4843362212,1083392113,EVT-SET-ACNE-TONIC-SERUM,1,1421.0,4355.95,2934.95,,838.39,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,15126239-0026-1,39220433807,15126239-0026,delivered,posting_received,3930712640,593111985,EVT-HC-AMBER-300,1,959.0,3951.73,2992.73,,565.81,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,0265731650-0014-1,38321237746,0265731650-0014,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,999.0,3211.06,2212.06,,589.41,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,05429545-0317-1,37719846441,05429545-0317,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,999.0,3232.48,2233.48,,589.41,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,47187925-0009-1,38199732005,47187925-0009,delivered,posting_received,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1900.0,5943.1900000000005,4043.19,,1121.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-19,0181184258-0004-1,37982441794,0181184258-0004,delivered,posting_received,3733452761,868597351,EVT-SET-4PC-ACNE,1,2958.0,9557.99,6599.99,,1745.22,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,81360106-0505-1,38032475354,81360106-0505,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,999.0,3235.04,2236.04,,589.41,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,60089518-0388-1,37630771198,60089518-0388,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,996.0,3496.71,2500.71,,587.64,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,0105883992-0314-1,37907452392,0105883992-0314,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1133.0,3937.9100000000003,2804.9100000000003,,668.47,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,41472753-0076-1,38433214849,41472753-0076,delivered,posting_received,3733947454,909951444,EVT-SET-ACNE-POWDER-SERUM-CREAM,1,2000.0,7593.57,5593.57,,1180.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,66461262-0191-1,38357627758,66461262-0191,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,813.0,2153.06,1340.06,,479.67,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,31277213-0625-2,39070130157,31277213-0625,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,986.0,3369.05,2383.05,,581.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,0144640483-1300-1,37946232531,0144640483-1300,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,999.0,3230.29,2231.29,,589.41,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,43300358-0341-1,38523505638,43300358-0341,delivered,posting_received,3892223191,930334397,EVT-SET-CHERRY-AMBER,1,1185.0,4501.25,3316.25,,699.15,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,82358868-0686-1,38447604692,82358868-0686,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,986.0,3470.0,2484.0,,581.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,25289427-0285-1,37581370723,25289427-0285,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,813.0,2150.41,1337.41,,479.67,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-20,77152971-0050-1,37772050715,77152971-0050,delivering,posting_on_way_to_city,3892410843,930334396,EVT-SET-HAND-AMBER,1,1131.0,3917.0,2786.0,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-21,32590483-0097-1,38239992707,32590483-0097,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,813.0,2129.04,1316.04,,479.67,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-21,0134787616-0161-2,38435514640,0134787616-0161,cancelled,posting_canceled,3530427102,535581675,EVT-FT-ACNE-150,1,986.0,3478.3100000000004,2492.3100000000004,,0.0,yes,710,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-21,0198345921-0130-23,37186581217,0198345921-0130,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,986.0,3468.11,2482.11,,581.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-21,0224177331-0331-1,37802703251,0224177331-0331,delivering,posting_in_pickup_point,1997079254,252442517,EVT-HC-HAND-300,1,863.0,2246.3199999999997,1383.3199999999997,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-21,0150550808-0063-1,38308726424,0150550808-0063,cancelled,posting_canceled,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,6065.9,4128.9,,0.0,yes,945,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-21,0152159323-1117-1,37935711115,0152159323-1117,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1183.0,3919.6800000000003,2736.6800000000003,,697.97,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-22,98953119-0321-1,38404591951,98953119-0321,delivered,posting_received,3892518031,593111986,EVT-HC-CHERRY-300,1,1001.0,3885.7600000000007,2884.7600000000007,,590.59,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-22,69818289-0736-1,37925016065,69818289-0736,delivered,posting_received,3930712640,593111985,EVT-HC-AMBER-300,1,1009.0,3801.52,2792.52,,595.31,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-22,34851774-1572-1,38165843006,34851774-1572,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1036.0,3316.8300000000004,2280.8300000000004,,611.24,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-22,34851774-1572-3,38165843006,34851774-1572,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1183.0,3875.7,2692.7,,697.97,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-22,0191083670-0106-1,38626725270,0191083670-0106,delivering,posting_in_pickup_point,3543342130,535580776,EVT-EP-ENZYME-75,1,1021.0,3109.54,2088.54,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-22,39054746-0061-1,38912273482,39054746-0061,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,1021.0,3055.14,2034.1399999999999,,602.39,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-23,0202291788-0121-4,38195686732,0202291788-0121,delivering,posting_on_way_to_city,3528293526,535581674,EVT-FT-MOIST-150,1,1042.0,3359.0,2317.0,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-23,45787713-0006-1,37609942625,45787713-0006,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1208.0,3775.67,2567.67,,712.72,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-23,81103807-0022-1,37491163007,81103807-0022,delivered,posting_received,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1223.0,4230.07,3007.07,,721.57,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-24,36898487-0174-1,37400481719,36898487-0174,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1036.0,3402.85,2366.85,,611.24,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-24,0133327504-0175-1,37865042704,0133327504-0175,delivered,posting_received,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1245.0,3840.24,2595.24,,734.55,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-24,11471894-0423-1,39284753094,11471894-0423,delivered,posting_received,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1223.0,4115.87,2892.87,,721.57,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-24,29020685-0873-47,37922414621,29020685-0873,delivered,posting_received,3543342130,535580776,EVT-EP-ENZYME-75,1,1021.0,3138.86,2117.86,,602.39,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-25,0140839065-0080-1,37875462201,0140839065-0080,delivering,posting_on_way_to_city,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3801.5299999999997,2543.5299999999997,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-25,0104137108-0267-1,37998350404,0104137108-0267,delivering,posting_in_pickup_point,3892518031,593111986,EVT-HC-CHERRY-300,1,1065.0,3978.32,2913.32,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-26,0123934165-0014-1,38325155589,0123934165-0014,delivered,posting_received,3528293526,535581674,EVT-FT-MOIST-150,1,1096.0,3916.7700000000004,2820.7700000000004,,646.64,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-26,0102968538-0529-1,38971223290,0102968538-0529,cancelled,posting_canceled,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1273.0,4144.43,2871.43,,0.0,yes,506,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-26,0110060926-0198-1,38086371406,0110060926-0198,delivering,posting_in_pickup_point,3892345516,930334395,EVT-SET-HAND-CHERRY,1,1288.0,3767.8700000000003,2479.8700000000003,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-26,18408324-0404-3,38165400900,18408324-0404,delivered,posting_received,2974977988,438775617,EVT-FC-ACNE-50,1,1233.0,4015.31,2782.31,,727.47,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,0102968538-0535-1,38990463290,0102968538-0535,delivered,posting_received,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1273.0,4186.23,2913.23,,751.07,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,0111992807-0037-1,37490338167,0111992807-0037,delivering,posting_in_pickup_point,3892518031,593111986,EVT-HC-CHERRY-300,1,1065.0,3991.67,2926.67,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,0124323525-0091-1,37950511733,0124323525-0091,delivered,posting_received,1997079254,252442517,EVT-HC-HAND-300,1,913.0,2301.1,1388.1,,538.67,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,80431242-0097-1,38382272186,80431242-0097,delivered,posting_received,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1273.0,4190.79,2917.79,,751.07,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,0104137108-0270-1,38048080404,0104137108-0270,delivering,posting_on_way_to_city,3892518031,593111986,EVT-HC-CHERRY-300,1,1065.0,4045.01,2980.01,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,0124734158-0043-1,38321222766,0124734158-0043,delivered,posting_received,3530427102,535581675,EVT-FT-ACNE-150,1,1086.0,3495.71,2409.71,,640.74,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-27,0183342354-0245-3,38565645394,0183342354-0245,delivered,posting_received,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3782.32,2524.32,,603.84,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,64710276-0700-2,36668161668,64710276-0700,delivering,posting_in_pickup_point,3530427102,535581675,EVT-FT-ACNE-150,1,1086.0,3454.77,2368.77,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,0243785794-0034-1,38041270066,0243785794-0034,cancelled,posting_canceled,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3803.77,2545.77,,0.0,yes,504,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,47189370-0020-1,38245453450,47189370-0020,cancelled,posting_canceled,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,10310.999999999998,8373.999999999998,,0.0,yes,710,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,47189370-0020-2,38245453450,47189370-0020,cancelled,posting_canceled,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,10310.999999999998,8373.999999999998,,0.0,yes,710,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,41061568-0183-1,39553353264,41061568-0183,cancelled,posting_canceled,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,6077.34,4140.34,,0.0,yes,505,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,41061568-0185-1,39553513264,41061568-0185,delivering,posting_in_pickup_point,3733452761,868597351,EVT-SET-4PC-ACNE,1,3058.0,9673.24,6615.24,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,95055476-0353-1,37924593700,95055476-0353,awaiting_packaging,posting_created,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1273.0,4312.27,3039.27,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,75910016-0176-1,37933052944,75910016-0176,delivering,posting_on_way_to_city,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3903.76,2645.76,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-28,0163969630-0044-1,38340416750,0163969630-0044,awaiting_packaging,posting_created,1997079254,252442517,EVT-HC-HAND-300,1,913.0,2302.67,1389.67,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,0109640754-0177-1,38577157218,0109640754-0177,delivering,posting_in_pickup_point,3530427102,535581675,EVT-FT-ACNE-150,1,1086.0,3556.6700000000005,2470.6700000000005,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,38015911-0110-1,38582505031,38015911-0110,delivering,posting_on_way_to_city,1997079254,252442517,EVT-HC-HAND-300,1,844.0,2310.1400000000003,1466.14,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,0234218933-0020-1,37521421461,0234218933-0020,awaiting_packaging,posting_created,2974977988,438775617,EVT-FC-ACNE-50,1,1233.0,4174.43,2941.43,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,0214571384-0137-2,38318976520,0214571384-0137,delivering,posting_on_way_to_city,1997079254,252442517,EVT-HC-HAND-300,1,913.0,2273.4700000000003,1360.47,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,69333290-0271-3,38616274394,69333290-0271,delivering,posting_on_way_to_city,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3882.8000000000006,2624.8000000000006,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,40775735-0080-1,39050184151,40775735-0080,delivering,posting_in_pickup_point,3528293526,535581674,EVT-FT-MOIST-150,1,1096.0,3560.19,2464.19,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,25313150-0288-1,39162678062,25313150-0288,delivering,posting_on_way_to_city,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3819.95,2561.95,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-29,0144346819-0037-1,38635253779,0144346819-0037,delivering,posting_in_pickup_point,3930712640,593111985,EVT-HC-AMBER-300,1,1059.0,4003.8900000000003,2944.8900000000003,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,55786440-0444-1,38297797112,55786440-0444,delivering,posting_on_way_to_city,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1273.0,4339.57,3066.57,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,0143243600-0937-1,38150776480,0143243600-0937,delivering,posting_on_way_to_city,3528293526,535581674,EVT-FT-MOIST-150,1,1096.0,3626.33,2530.33,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,0137488012-0234-1,38040161676,0137488012-0234,delivering,posting_on_way_to_city,3530427102,535581675,EVT-FT-ACNE-150,1,1086.0,3481.4,2395.4,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,49815229-0200-1,39019797869,49815229-0200,delivering,posting_on_way_to_city,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,3892.33,2634.33,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,14942378-0105-2,38322090170,14942378-0105,delivering,posting_in_pickup_point,1991772098,305101272,EVT-FS-MOIST-30,1,1128.0,3657.18,2529.18,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,0211562374-0016-2,38856083974,0211562374-0016,delivering,posting_on_way_to_city,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,6159.24,4222.24,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,0211562374-0017-1,38856363974,0211562374-0017,delivering,posting_on_way_to_city,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,6159.24,4222.24,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,65177856-0210-1,37997672304,65177856-0210,awaiting_deliver,posting_transferring_to_delivery,3735183318,910330849,EVT-SET-MOIST-TONIC-SERUM,1,1273.0,4292.24,3019.24,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,0268934396-0008-2,38473467420,0268934396-0008,delivering,posting_on_way_to_city,3528293526,535581674,EVT-FT-MOIST-150,1,1096.0,3617.7600000000007,2521.7600000000007,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-30,0107420423-0414-1,38980846919,0107420423-0414,delivering,posting_on_way_to_city,3530427102,535581675,EVT-FT-ACNE-150,1,1086.0,3478.5800000000004,2392.5800000000004,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-31,0211562374-0019-2,38867323974,0211562374-0019,awaiting_deliver,posting_transferring_to_delivery,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,1,1937.0,6164.0,4227.0,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-31,0105389229-0046-1,38067747341,0105389229-0046,awaiting_deliver,posting_transferring_to_delivery,3528293526,535581674,EVT-FT-MOIST-150,1,1096.0,3659.6699999999996,2563.6699999999996,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-31,18223944-0250-2,38370914936,18223944-0250,awaiting_packaging,posting_created,3930712640,593111985,EVT-HC-AMBER-300,1,1059.0,4061.0499999999997,3002.0499999999997,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-31,46261805-0060-1,38239001581,46261805-0060,awaiting_packaging,posting_created,1994674912,305101361,EVT-FS-ACNE-30,1,1258.0,4003.0,2745.0,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
2026-08-31,0210692814-0049-1,38427362766,0210692814-0049,awaiting_packaging,posting_created,1991772098,305101272,EVT-FS-MOIST-30,1,1234.0,3935.56,2701.56,,0.0,no,,raw/backfill_v1/seller/posting_fbo_202608.json
