date,period_label,internal_sku,ozon_sku,seller_revenue,quantity,actual_commission_ratio,cogs_unit,cogs_total,marketplace_commission,logistics,other_marketplace_cost,cpc_spend,search_promo_spend,first_review_promo_spend,other_confirmed_marketing_cost,total_marketing_cost_confirmed,ref_product_cogs_unproven,profit_before_marketing,profit_after_confirmed_marketing,margin_before_marketing_pct,margin_after_confirmed_marketing_pct,drr_cpc_pct,drr_total_marketing_pct,cogs_status
2026-07-21,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,144.53,NOT_APPLICABLE,0.0,0,144.53,NOT_PROVEN,0.0,-144.53,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-21,A_commission_41,EVT-EP-ENZYME-75,3543342130,1123.0,1,0.41,159.0,159.0,460.43,79.57,0.0,298.68,NOT_APPLICABLE,0.0,0,298.68,NOT_PROVEN,424.0,125.32,37.76,11.16,26.6,26.6,OK
2026-07-21,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,123.3,NOT_APPLICABLE,0.0,0,123.3,NOT_PROVEN,0.0,-123.3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-21,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,117.29,NOT_APPLICABLE,0.0,0,117.29,NOT_PROVEN,0.0,-117.29,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-21,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,187.1,NOT_APPLICABLE,0.0,0,187.1,NOT_PROVEN,0.0,-187.1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-21,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,59.04,NOT_APPLICABLE,0.0,0,59.04,NOT_PROVEN,0.0,-59.04,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-22,A_commission_41,EVT-FS-MOIST-30,1991772098,845.0,1,0.41,133.0,133.0,346.45,68.09,0.0,10.68,NOT_APPLICABLE,0.0,0,10.68,NOT_PROVEN,297.46,286.78,35.2,33.94,1.26,1.26,OK
2026-07-22,A_commission_41,EVT-HC-HAND-300,1997079254,928.0,1,0.41,240.0,240.0,380.48,95.0,0.0,94.29,NOT_APPLICABLE,0.0,0,94.29,NOT_PROVEN,212.52,118.23,22.9,12.74,10.16,10.16,OK
2026-07-22,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,18.41,NOT_APPLICABLE,0.0,0,18.41,NOT_PROVEN,0.0,-18.41,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-22,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,339.01,NOT_APPLICABLE,0.0,0,339.01,NOT_PROVEN,0.0,-339.01,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-22,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,60.52,NOT_APPLICABLE,0.0,0,60.52,NOT_PROVEN,0.0,-60.52,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-22,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,85.84,NOT_APPLICABLE,0.0,0,85.84,NOT_PROVEN,0.0,-85.84,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-22,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,1586.0,1,0.41,469.0,469.0,650.26,95.0,0.0,100.29,NOT_APPLICABLE,0.0,0,100.29,NOT_PROVEN,371.74,271.45,23.44,17.12,6.32,6.32,OK
2026-07-22,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,82.94,NOT_APPLICABLE,0.0,0,82.94,NOT_PROVEN,0.0,-82.94,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-22,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,191.63,NOT_APPLICABLE,0.0,0,191.63,NOT_PROVEN,0.0,-191.63,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,64.6,NOT_APPLICABLE,0.0,0,64.6,NOT_PROVEN,0.0,-64.6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-HC-HAND-300,1997079254,928.0,1,0.41,240.0,240.0,380.48,76.31,0.0,69.12,NOT_APPLICABLE,0.0,0,69.12,NOT_PROVEN,231.21,162.09,24.91,17.47,7.45,7.45,OK
2026-07-23,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,25.88,NOT_APPLICABLE,0.0,0,25.88,NOT_PROVEN,0.0,-25.88,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,119.69,NOT_APPLICABLE,0.0,0,119.69,NOT_PROVEN,0.0,-119.69,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,70.18,NOT_APPLICABLE,0.0,0,70.18,NOT_PROVEN,0.0,-70.18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-SET-4PC-ACNE,3733452761,2841.0,1,0.41,651.0,651.0,1164.81,88.43,0.0,152.21,NOT_APPLICABLE,0.0,0,152.21,NOT_PROVEN,936.76,784.55,32.97,27.62,5.36,5.36,OK
2026-07-23,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,126.9,NOT_APPLICABLE,0.0,0,126.9,NOT_PROVEN,0.0,-126.9,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,54.16,NOT_APPLICABLE,0.0,0,54.16,NOT_PROVEN,0.0,-54.16,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-23,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,1530.0,1,0.41,344.0,344.0,627.3,84.48,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,474.22,474.22,30.99,30.99,0.0,0.0,OK
2026-07-23,A_commission_41,EVT-HC-CHERRY-300,3892518031,1275.0,1,0.41,172.0,172.0,522.75,78.14,0.0,110.33,NOT_APPLICABLE,0.0,0,110.33,NOT_PROVEN,502.11,391.78,39.38,30.73,8.65,8.65,OK
2026-07-24,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,98.19,NOT_APPLICABLE,0.0,0,98.19,NOT_PROVEN,0.0,-98.19,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-HC-HAND-300,1997079254,0.0,0,NOT_AVAILABLE,240.0,0.0,0.0,0.0,0.0,87.37,NOT_APPLICABLE,0.0,0,87.37,NOT_PROVEN,0.0,-87.37,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,54.32,NOT_APPLICABLE,0.0,0,54.32,NOT_PROVEN,0.0,-54.32,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,184.35,NOT_APPLICABLE,0.0,0,184.35,NOT_PROVEN,0.0,-184.35,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,118.94,NOT_APPLICABLE,0.0,0,118.94,NOT_PROVEN,0.0,-118.94,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-SET-4PC-ACNE,3733452761,3900.0,1,0.41,651.0,651.0,1599.0,84.52,0.0,102.19,NOT_APPLICABLE,0.0,0,102.19,NOT_PROVEN,1565.48,1463.29,40.14,37.52,2.62,2.62,OK
2026-07-24,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,59.79,NOT_APPLICABLE,0.0,0,59.79,NOT_PROVEN,0.0,-59.79,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,93.8,NOT_APPLICABLE,0.0,0,93.8,NOT_PROVEN,0.0,-93.8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-24,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,55.01,NOT_APPLICABLE,0.0,0,55.01,NOT_PROVEN,0.0,-55.01,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,92.64,NOT_APPLICABLE,0.0,0,92.64,NOT_PROVEN,0.0,-92.64,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-HC-HAND-300,1997079254,0.0,0,NOT_AVAILABLE,240.0,0.0,0.0,0.0,0.0,37.69,NOT_APPLICABLE,0.0,0,37.69,NOT_PROVEN,0.0,-37.69,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,118.25,NOT_APPLICABLE,0.0,0,118.25,NOT_PROVEN,0.0,-118.25,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-FT-ACNE-150,3530427102,1109.0,1,0.41,182.0,182.0,454.69,91.0,0.0,179.99,NOT_APPLICABLE,0.0,0,179.99,NOT_PROVEN,381.31,201.32,34.38,18.15,16.23,16.23,OK
2026-07-25,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,44.28,NOT_APPLICABLE,0.0,0,44.28,NOT_PROVEN,0.0,-44.28,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,75.2,NOT_APPLICABLE,0.0,0,75.2,NOT_PROVEN,0.0,-75.2,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,30.83,NOT_APPLICABLE,0.0,0,30.83,NOT_PROVEN,0.0,-30.83,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,75.8,NOT_APPLICABLE,0.0,0,75.8,NOT_PROVEN,0.0,-75.8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-25,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,76.52,NOT_APPLICABLE,0.0,0,76.52,NOT_PROVEN,0.0,-76.52,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,143.94,NOT_APPLICABLE,0.0,0,143.94,NOT_PROVEN,0.0,-143.94,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-FS-ACNE-30,1994674912,838.0,1,0.41,165.0,165.0,343.58,67.4,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,262.02,262.02,31.27,31.27,0.0,0.0,OK
2026-07-26,A_commission_41,EVT-HC-HAND-300,1997079254,0.0,0,NOT_AVAILABLE,240.0,0.0,0.0,0.0,0.0,180.19,NOT_APPLICABLE,0.0,0,180.19,NOT_PROVEN,0.0,-180.19,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,67.85,NOT_APPLICABLE,0.0,0,67.85,NOT_PROVEN,0.0,-67.85,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,228.07,NOT_APPLICABLE,0.0,0,228.07,NOT_PROVEN,0.0,-228.07,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,103.71,NOT_APPLICABLE,0.0,0,103.71,NOT_PROVEN,0.0,-103.71,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,132.48,NOT_APPLICABLE,0.0,0,132.48,NOT_PROVEN,0.0,-132.48,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,80.95,NOT_APPLICABLE,0.0,0,80.95,NOT_PROVEN,0.0,-80.95,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,137.97,NOT_APPLICABLE,0.0,0,137.97,NOT_PROVEN,0.0,-137.97,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-26,A_commission_41,EVT-HC-CHERRY-300,3892518031,1101.0,1,0.41,172.0,172.0,451.41,87.7,0.0,101.92,NOT_APPLICABLE,0.0,0,101.92,NOT_PROVEN,389.89,287.97,35.41,26.16,9.26,9.26,OK
2026-07-27,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,138.53,NOT_APPLICABLE,0.0,0,138.53,NOT_PROVEN,0.0,-138.53,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-27,A_commission_41,EVT-HC-HAND-300,1997079254,0.0,0,NOT_AVAILABLE,240.0,0.0,0.0,0.0,0.0,100.72,NOT_APPLICABLE,0.0,0,100.72,NOT_PROVEN,0.0,-100.72,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-27,A_commission_41,EVT-FC-ACNE-50,2974977988,1297.0,1,0.41,145.0,145.0,531.77,79.99,0.0,86.35,NOT_APPLICABLE,0.0,0,86.35,NOT_PROVEN,540.24,453.89,41.65,35.0,6.66,6.66,OK
2026-07-27,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,159.54,NOT_APPLICABLE,0.0,0,159.54,NOT_PROVEN,0.0,-159.54,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-27,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,46.05,NOT_APPLICABLE,0.0,0,46.05,NOT_PROVEN,0.0,-46.05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-27,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,127.78,NOT_APPLICABLE,0.0,0,127.78,NOT_PROVEN,0.0,-127.78,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-27,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,2216.0,1,0.41,469.0,469.0,908.56,89.15,0.0,104.88,NOT_APPLICABLE,0.0,0,104.88,NOT_PROVEN,749.29,644.41,33.81,29.08,4.73,4.73,OK
2026-07-27,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,153.62,NOT_APPLICABLE,0.0,0,153.62,NOT_PROVEN,0.0,-153.62,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-27,A_commission_41,EVT-HC-CHERRY-300,3892518031,0.0,0,NOT_AVAILABLE,172.0,0.0,0.0,0.0,0.0,15.31,NOT_APPLICABLE,512.4,0,527.71,NOT_PROVEN,0.0,-527.71,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,276.19,NOT_APPLICABLE,0.0,0,276.19,NOT_PROVEN,0.0,-276.19,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-HC-HAND-300,1997079254,861.0,1,0.41,240.0,240.0,353.01,73.98,0.0,144.6,NOT_APPLICABLE,0.0,0,144.6,NOT_PROVEN,194.01,49.41,22.53,5.74,16.79,16.79,OK
2026-07-28,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,256.81,NOT_APPLICABLE,0.0,0,256.81,NOT_PROVEN,0.0,-256.81,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,317.34,NOT_APPLICABLE,0.0,0,317.34,NOT_PROVEN,0.0,-317.34,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,252.33,NOT_APPLICABLE,0.0,0,252.33,NOT_PROVEN,0.0,-252.33,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-SET-4PC-ACNE,3733452761,4101.0,1,0.41,651.0,651.0,1681.41,89.94,0.0,135.28,NOT_APPLICABLE,0.0,0,135.28,NOT_PROVEN,1678.65,1543.37,40.93,37.63,3.3,3.3,OK
2026-07-28,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,149.06,NOT_APPLICABLE,0.0,0,149.06,NOT_PROVEN,0.0,-149.06,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,245.47,NOT_APPLICABLE,0.0,0,245.47,NOT_PROVEN,0.0,-245.47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-28,A_commission_41,EVT-HC-CHERRY-300,3892518031,1101.0,1,0.41,172.0,172.0,451.41,86.28,0.0,24.0,NOT_APPLICABLE,0.0,0,24.0,NOT_PROVEN,391.31,367.31,35.54,33.36,2.18,2.18,OK
2026-07-29,A_commission_41,EVT-FS-MOIST-30,1991772098,0.0,0,NOT_AVAILABLE,133.0,0.0,0.0,0.0,0.0,154.53,NOT_APPLICABLE,0.0,0,154.53,NOT_PROVEN,0.0,-154.53,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-HC-HAND-300,1997079254,0.0,0,NOT_AVAILABLE,240.0,0.0,0.0,0.0,0.0,352.25,NOT_APPLICABLE,0.0,0,352.25,NOT_PROVEN,0.0,-352.25,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-FC-ACNE-50,2974977988,0.0,0,NOT_AVAILABLE,145.0,0.0,0.0,0.0,0.0,189.04,NOT_APPLICABLE,0.0,0,189.04,NOT_PROVEN,0.0,-189.04,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-FT-MOIST-150,3528293526,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-FT-ACNE-150,3530427102,0.0,0,NOT_AVAILABLE,182.0,0.0,0.0,0.0,0.0,262.05,NOT_APPLICABLE,0.0,0,262.05,NOT_PROVEN,0.0,-262.05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-EP-ENZYME-75,3543342130,0.0,0,NOT_AVAILABLE,159.0,0.0,0.0,0.0,0.0,142.46,NOT_APPLICABLE,0.0,0,142.46,NOT_PROVEN,0.0,-142.46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-SER-CREAM-ACNE,3732641694,0.0,0,NOT_AVAILABLE,310.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-4PC-ACNE,3733452761,0.0,0,NOT_AVAILABLE,651.0,0.0,0.0,0.0,0.0,200.88,NOT_APPLICABLE,0.0,0,200.88,NOT_PROVEN,0.0,-200.88,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-ACNE-POWDER-SERUM-CREAM,3733947454,0.0,0,NOT_AVAILABLE,469.0,0.0,0.0,0.0,0.0,206.87,NOT_APPLICABLE,0.0,0,206.87,NOT_PROVEN,0.0,-206.87,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-MOIST-TONIC-SERUM,3735183318,0.0,0,NOT_AVAILABLE,315.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-TON-SER-CREAM-ACNE,3735674506,0.0,0,NOT_AVAILABLE,492.0,0.0,0.0,0.0,0.0,150.44,NOT_APPLICABLE,0.0,0,150.44,NOT_PROVEN,0.0,-150.44,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-CHERRY-AMBER,3892223191,0.0,0,NOT_AVAILABLE,344.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-HAND-CHERRY,3892345516,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
2026-07-29,A_commission_41,EVT-SET-HAND-AMBER,3892410843,0.0,0,NOT_AVAILABLE,412.0,0.0,0.0,0.0,0.0,0.0,NOT_APPLICABLE,0.0,0,0.0,NOT_PROVEN,0.0,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,OK
