date,campaign_id,campaign_group,campaign_state_current,expense_rub,bonus_expense_rub,subscription_expense_rub,impressions,clicks,orders,revenue,ctr,cpc,drr_api_if_present,source_raw_file
2026-07-21,32158051,EVETIS_CPC_CORE,RUNNING,123.3,0.0,0.0,594,27,0,0.0,4.5455,4.5667,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260721.csv
2026-07-21,32158176,EVETIS_CPC_CORE,RUNNING,298.68,0.0,0.0,926,49,0,0.0,5.2916,6.0955,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260721.csv
2026-07-21,32158299,EVETIS_CPC_CORE,INACTIVE,117.29,0.0,0.0,565,17,0,0.0,3.0088,6.8994,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260721.csv
2026-07-22,32157891,EVETIS_CPC_CORE,RUNNING,94.29,0.0,0.0,502,9,0,0.0,1.7928,10.4767,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32157919,EVETIS_CPC_CORE,RUNNING,191.63,0.0,0.0,1263,18,0,0.0,1.4252,10.6461,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32157947,EVETIS_CPC_CORE,RUNNING,10.68,0.0,0.0,261,2,0,0.0,0.7663,5.34,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32157965,EVETIS_CPC_CORE,RUNNING,18.41,0.0,0.0,110,4,0,0.0,3.6364,4.6025,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32157988,EVETIS_CPC_CORE,RUNNING,339.01,0.0,0.0,1074,49,0,0.0,4.5624,6.9186,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32158008,EVETIS_CPC_CORE,RUNNING,82.94,0.0,0.0,350,12,0,0.0,3.4286,6.9117,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32158051,EVETIS_CPC_CORE,RUNNING,85.84,0.0,0.0,570,15,0,0.0,2.6316,5.7227,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32158176,EVETIS_CPC_CORE,RUNNING,60.52,0.0,0.0,395,10,0,0.0,2.5316,6.052,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-22,32158299,EVETIS_CPC_CORE,INACTIVE,100.29,0.0,0.0,810,15,0,0.0,1.8519,6.686,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260722.csv
2026-07-23,32157891,EVETIS_CPC_CORE,RUNNING,69.12,0.0,0.0,396,9,0,0.0,2.2727,7.68,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32157919,EVETIS_CPC_CORE,RUNNING,110.33,0.0,0.0,1103,11,1,1275.0,0.9973,10.03,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32157947,EVETIS_CPC_CORE,RUNNING,64.6,0.0,0.0,345,6,0,0.0,1.7391,10.7667,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32157965,EVETIS_CPC_CORE,RUNNING,25.88,0.0,0.0,109,6,0,0.0,5.5046,4.3133,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32157988,EVETIS_CPC_CORE,RUNNING,119.69,0.0,0.0,635,15,0,0.0,2.3622,7.9793,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32158008,EVETIS_CPC_CORE,RUNNING,54.16,0.0,0.0,344,8,0,0.0,2.3256,6.77,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32158051,EVETIS_CPC_CORE,RUNNING,152.21,0.0,0.0,729,26,0,0.0,3.5665,5.8542,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32158176,EVETIS_CPC_CORE,RUNNING,70.18,0.0,0.0,395,12,0,0.0,3.038,5.8483,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-23,32158299,EVETIS_CPC_CORE,INACTIVE,126.9,0.0,0.0,625,17,1,2216.0,2.72,7.4647,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260723.csv
2026-07-24,32157891,EVETIS_CPC_CORE,RUNNING,87.37,0.0,0.0,408,9,0,0.0,2.2059,9.7078,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32157919,EVETIS_CPC_CORE,RUNNING,55.01,0.0,0.0,282,6,0,0.0,2.1277,9.1683,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32157947,EVETIS_CPC_CORE,RUNNING,98.19,0.0,0.0,608,9,0,0.0,1.4803,10.91,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32157965,EVETIS_CPC_CORE,RUNNING,54.32,0.0,0.0,129,8,0,0.0,6.2016,6.79,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32157988,EVETIS_CPC_CORE,RUNNING,184.35,0.0,0.0,734,22,0,0.0,2.9973,8.3795,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32158008,EVETIS_CPC_CORE,RUNNING,93.8,0.0,0.0,381,14,0,0.0,3.6745,6.7,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32158051,EVETIS_CPC_CORE,RUNNING,102.19,0.0,0.0,470,19,0,0.0,4.0426,5.3784,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32158176,EVETIS_CPC_CORE,RUNNING,118.94,0.0,0.0,676,14,0,0.0,2.071,8.4957,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-24,32158299,EVETIS_CPC_CORE,INACTIVE,59.79,0.0,0.0,288,8,0,0.0,2.7778,7.4737,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260724.csv
2026-07-25,32157891,EVETIS_CPC_CORE,RUNNING,50.54,0.0,0.0,490,6,0,0.0,1.2245,8.4233,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32157919,EVETIS_CPC_CORE,RUNNING,86.9,0.0,0.0,302,8,0,0.0,2.649,10.8625,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32157947,EVETIS_CPC_CORE,RUNNING,92.64,0.0,0.0,718,8,0,0.0,1.1142,11.58,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32157965,EVETIS_CPC_CORE,RUNNING,118.25,0.0,0.0,227,17,0,0.0,7.489,6.9559,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32157988,EVETIS_CPC_CORE,RUNNING,192.34,0.0,0.0,877,26,0,0.0,2.9647,7.3977,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32158008,EVETIS_CPC_CORE,RUNNING,75.8,0.0,0.0,548,8,0,0.0,1.4599,9.475,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32158051,EVETIS_CPC_CORE,RUNNING,81.46,0.0,0.0,439,14,0,0.0,3.1891,5.8186,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32158176,EVETIS_CPC_CORE,RUNNING,57.29,0.0,0.0,397,10,0,0.0,2.5189,5.729,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-25,32158299,EVETIS_CPC_CORE,INACTIVE,36.43,0.0,0.0,271,5,0,0.0,1.845,7.286,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260725.csv
2026-07-26,32157891,EVETIS_CPC_CORE,RUNNING,180.19,0.0,0.0,702,19,0,0.0,2.7066,9.4837,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32157919,EVETIS_CPC_CORE,RUNNING,101.92,0.0,0.0,396,8,1,1101.0,2.0202,12.74,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32157947,EVETIS_CPC_CORE,RUNNING,143.94,0.0,0.0,722,12,1,838.0,1.662,11.995,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32157965,EVETIS_CPC_CORE,RUNNING,67.85,0.0,0.0,269,10,0,0.0,3.7175,6.785,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32157988,EVETIS_CPC_CORE,RUNNING,228.07,0.0,0.0,892,30,0,0.0,3.3632,7.6023,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32158008,EVETIS_CPC_CORE,RUNNING,137.97,0.0,0.0,624,16,0,0.0,2.5641,8.6231,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32158051,EVETIS_CPC_CORE,RUNNING,132.48,0.0,0.0,605,23,0,0.0,3.8017,5.76,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32158176,EVETIS_CPC_CORE,RUNNING,103.71,0.0,0.0,458,15,0,0.0,3.2751,6.914,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-26,32158299,EVETIS_CPC_CORE,INACTIVE,80.95,0.0,0.0,343,12,0,0.0,3.4985,6.7458,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260726.csv
2026-07-27,32157891,EVETIS_CPC_CORE,RUNNING,100.72,0.0,0.0,592,10,0,0.0,1.6892,10.072,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32157919,EVETIS_CPC_CORE,RUNNING,15.31,0.0,0.0,358,1,0,0.0,0.2793,15.31,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32157947,EVETIS_CPC_CORE,RUNNING,138.53,0.0,0.0,513,10,0,0.0,1.9493,13.853,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32157965,EVETIS_CPC_CORE,RUNNING,86.35,0.0,0.0,221,12,1,1297.0,5.4299,7.1958,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32157988,EVETIS_CPC_CORE,RUNNING,159.54,0.0,0.0,938,19,0,0.0,2.0256,8.3968,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32158008,EVETIS_CPC_CORE,RUNNING,153.62,0.0,0.0,537,17,0,0.0,3.1657,9.0365,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32158051,EVETIS_CPC_CORE,RUNNING,127.78,0.0,0.0,687,21,0,0.0,3.0568,6.0848,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32158176,EVETIS_CPC_CORE,RUNNING,46.05,0.0,0.0,227,9,0,0.0,3.9648,5.1167,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-27,32158299,EVETIS_CPC_CORE,INACTIVE,104.88,0.0,0.0,444,14,0,0.0,3.1532,7.4914,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260727.csv
2026-07-28,32157891,EVETIS_CPC_CORE,RUNNING,144.6,0.0,0.0,950,14,1,861.0,1.4737,10.3286,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32157919,EVETIS_CPC_CORE,RUNNING,24.0,0.0,0.0,282,2,0,0.0,0.7092,12.0,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32157947,EVETIS_CPC_CORE,RUNNING,276.19,0.0,0.0,535,19,0,0.0,3.5514,14.5363,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32157965,EVETIS_CPC_CORE,RUNNING,256.81,0.0,0.0,532,34,0,0.0,6.391,7.5532,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32157988,EVETIS_CPC_CORE,RUNNING,317.34,0.0,0.0,940,41,0,0.0,4.3617,7.74,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32158008,EVETIS_CPC_CORE,RUNNING,245.47,0.0,0.0,607,29,0,0.0,4.7776,8.4645,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32158051,EVETIS_CPC_CORE,RUNNING,135.28,0.0,0.0,469,22,1,4101.0,4.6908,6.1491,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32158176,EVETIS_CPC_CORE,RUNNING,252.33,0.0,0.0,571,34,0,0.0,5.9545,7.4215,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-28,32158299,EVETIS_CPC_CORE,INACTIVE,149.06,0.0,0.0,610,22,0,0.0,3.6066,6.7755,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260728.csv
2026-07-29,32157891,EVETIS_CPC_CORE,RUNNING,352.25,0.0,0.0,1728,33,2,1800.0,1.9097,10.6742,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32157919,EVETIS_CPC_CORE,RUNNING,115.56,0.0,0.0,418,9,1,1101.0,2.1531,12.84,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32157947,EVETIS_CPC_CORE,RUNNING,154.53,0.0,0.0,775,11,0,0.0,1.4194,14.0482,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32157965,EVETIS_CPC_CORE,RUNNING,189.04,0.0,0.0,479,22,0,0.0,4.5929,8.5927,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32157988,EVETIS_CPC_CORE,RUNNING,262.05,0.0,0.0,924,41,1,1128.0,4.4372,6.3915,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32158008,EVETIS_CPC_CORE,RUNNING,150.44,0.0,0.0,537,21,0,0.0,3.9106,7.1638,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32158051,EVETIS_CPC_CORE,RUNNING,200.88,0.0,0.0,619,30,0,0.0,4.8465,6.696,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32158176,EVETIS_CPC_CORE,RUNNING,142.46,0.0,0.0,549,22,0,0.0,4.0073,6.4755,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,32158299,EVETIS_CPC_CORE,INACTIVE,206.87,0.0,0.0,844,29,0,0.0,3.436,7.1334,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260729.csv
2026-07-29,33678192,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,11,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-29,33678220,EVETIS_CPC_CORE,INACTIVE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,15,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-29,33678261,EVETIS_CPC_CORE,INACTIVE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,19,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-29,33678288,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,35,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-29,33678331,EVETIS_CPC_CORE,INACTIVE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,16,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-30,32157891,EVETIS_CPC_CORE,RUNNING,371.07,0.0,0.0,1784,28,1,900.0,1.5695,13.2525,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32157919,EVETIS_CPC_CORE,RUNNING,192.04,0.0,0.0,974,13,0,0.0,1.3347,14.7723,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32157947,EVETIS_CPC_CORE,RUNNING,334.79,0.0,0.0,712,22,2,1918.0,3.0899,15.2177,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32157965,EVETIS_CPC_CORE,RUNNING,299.1,0.0,0.0,513,30,1,1297.0,5.848,9.97,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32157988,EVETIS_CPC_CORE,RUNNING,262.16,0.0,0.0,1095,36,1,1128.0,3.2877,7.2822,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32158008,EVETIS_CPC_CORE,RUNNING,195.26,0.0,0.0,743,23,0,0.0,3.0956,8.4896,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32158051,EVETIS_CPC_CORE,RUNNING,53.94,0.0,0.0,173,8,0,0.0,4.6243,6.7425,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32158176,EVETIS_CPC_CORE,RUNNING,221.53,0.0,0.0,656,28,0,0.0,4.2683,7.9118,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,32158299,EVETIS_CPC_CORE,INACTIVE,67.98,0.0,0.0,387,11,0,0.0,2.8424,6.18,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,33678192,EVETIS_CPC_CORE,RUNNING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,7,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-30,33678220,EVETIS_CPC_CORE,INACTIVE,3.73,0.0,0.0,43,1,0,0.0,2.3256,3.73,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,33678261,EVETIS_CPC_CORE,INACTIVE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,14,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-30,33678288,EVETIS_CPC_CORE,RUNNING,1.0,0.0,0.0,24,1,0,0.0,4.1667,1.0,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-30,33678331,EVETIS_CPC_CORE,INACTIVE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,12,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-30,33703975,EVETIS_CPC_CORE,RUNNING,119.4,0.0,0.0,347,13,0,0.0,3.7464,9.1846,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260730.csv
2026-07-31,32157891,EVETIS_CPC_CORE,RUNNING,216.63,0.0,0.0,705,17,0,0.0,2.4113,12.7429,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,32157919,EVETIS_CPC_CORE,RUNNING,98.05,0.0,0.0,724,5,0,0.0,0.6906,19.61,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,32157947,EVETIS_CPC_CORE,RUNNING,250.38,0.0,0.0,397,16,0,0.0,4.0302,15.6487,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,32157965,EVETIS_CPC_CORE,RUNNING,248.8,0.0,0.0,468,20,0,0.0,4.2735,12.44,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,32157988,EVETIS_CPC_CORE,RUNNING,294.1,0.0,0.0,1153,30,1,1128.0,2.6019,9.8033,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,32158008,EVETIS_CPC_CORE,RUNNING,232.29,0.0,0.0,555,25,0,0.0,4.5045,9.2916,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,32158176,EVETIS_CPC_CORE,RUNNING,282.38,0.0,0.0,683,32,1,1132.0,4.6852,8.8244,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,33678220,EVETIS_CPC_CORE,INACTIVE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,75,0,0,0.0,0.0,NOT_APPLICABLE,NOT_AVAILABLE,performance/daily_*.csv
2026-07-31,33678288,EVETIS_CPC_CORE,RUNNING,2.67,0.0,0.0,27,1,0,0.0,3.7037,2.67,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-07-31,33703975,EVETIS_CPC_CORE,RUNNING,206.94,0.0,0.0,560,16,0,0.0,2.8571,12.9337,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260731.csv
2026-08-01,32157891,EVETIS_CPC_CORE,RUNNING,220.79,0.0,0.0,784,15,0,0.0,1.9133,14.7193,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,32157919,EVETIS_CPC_CORE,RUNNING,131.61,0.0,0.0,475,7,0,0.0,1.4737,18.8014,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,32157947,EVETIS_CPC_CORE,RUNNING,149.23,0.0,0.0,148,12,0,0.0,8.1081,12.4358,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,32157965,EVETIS_CPC_CORE,RUNNING,157.77,0.0,0.0,195,15,0,0.0,7.6923,10.518,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,32157988,EVETIS_CPC_CORE,RUNNING,149.72,0.0,0.0,302,17,1,1000.0,5.6291,8.8071,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,32158008,EVETIS_CPC_CORE,RUNNING,152.16,0.0,0.0,372,17,0,0.0,4.5699,8.9506,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,32158176,EVETIS_CPC_CORE,RUNNING,146.6,0.0,0.0,273,17,0,0.0,6.2271,8.6235,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,33678220,EVETIS_CPC_CORE,INACTIVE,5.84,0.0,0.0,82,1,0,0.0,1.2195,5.84,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,33678288,EVETIS_CPC_CORE,RUNNING,1.0,0.0,0.0,55,1,0,0.0,1.8182,1.0,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-01,33703975,EVETIS_CPC_CORE,RUNNING,209.22,0.0,0.0,348,18,0,0.0,5.1724,11.6233,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260801.csv
2026-08-02,32157891,EVETIS_CPC_CORE,RUNNING,230.09,0.0,0.0,618,14,0,0.0,2.2654,16.435,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32157919,EVETIS_CPC_CORE,RUNNING,119.63,0.0,0.0,389,7,0,0.0,1.7995,17.09,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32157947,EVETIS_CPC_CORE,RUNNING,213.73,0.0,0.0,559,17,0,0.0,3.0411,12.5724,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32157965,EVETIS_CPC_CORE,RUNNING,235.73,0.0,0.0,256,23,0,0.0,8.9844,10.2491,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32157988,EVETIS_CPC_CORE,RUNNING,194.53,0.0,0.0,231,14,0,0.0,6.0606,13.895,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32158008,EVETIS_CPC_CORE,RUNNING,129.28,0.0,0.0,269,12,0,0.0,4.461,10.7733,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32158051,EVETIS_CPC_CORE,RUNNING,170.35,0.0,0.0,470,26,0,0.0,5.5319,6.5519,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,32158176,EVETIS_CPC_CORE,RUNNING,202.08,0.0,0.0,738,25,0,0.0,3.3875,8.0832,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,33678220,EVETIS_CPC_CORE,INACTIVE,35.13,0.0,0.0,133,6,0,0.0,4.5113,5.855,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,33678288,EVETIS_CPC_CORE,RUNNING,49.84,0.0,0.0,209,5,0,0.0,2.3923,9.968,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-02,33703975,EVETIS_CPC_CORE,RUNNING,202.43,0.0,0.0,468,21,0,0.0,4.4872,9.6395,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260802.csv
2026-08-03,32157891,EVETIS_CPC_CORE,RUNNING,190.76,0.0,0.0,330,12,1,1092.0,3.6364,15.8967,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32157919,EVETIS_CPC_CORE,RUNNING,165.17,0.0,0.0,373,9,0,0.0,2.4129,18.3522,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32157947,EVETIS_CPC_CORE,RUNNING,14.61,0.0,0.0,117,1,0,0.0,0.8547,14.61,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32157965,EVETIS_CPC_CORE,RUNNING,174.65,0.0,0.0,199,13,0,0.0,6.5327,13.4346,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32157988,EVETIS_CPC_CORE,RUNNING,147.31,0.0,0.0,322,14,0,0.0,4.3478,10.5221,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32158051,EVETIS_CPC_CORE,RUNNING,199.32,0.0,0.0,570,30,0,0.0,5.2632,6.644,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32158176,EVETIS_CPC_CORE,RUNNING,281.51,0.0,0.0,364,22,0,0.0,6.044,12.7959,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,32158299,EVETIS_CPC_CORE,INACTIVE,42.38,0.0,0.0,193,4,0,0.0,2.0725,10.595,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,33678220,EVETIS_CPC_CORE,INACTIVE,24.37,0.0,0.0,176,4,0,0.0,2.2727,6.0925,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,33678288,EVETIS_CPC_CORE,RUNNING,159.55,0.0,0.0,429,14,0,0.0,3.2634,11.3964,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-03,33703975,EVETIS_CPC_CORE,RUNNING,240.71,0.0,0.0,653,14,0,0.0,2.144,17.1936,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260803.csv
2026-08-04,32157891,EVETIS_CPC_CORE,RUNNING,51.72,0.0,0.0,285,3,0,0.0,1.0526,17.24,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32157919,EVETIS_CPC_CORE,RUNNING,160.29,0.0,0.0,314,8,1,965.0,2.5478,20.0362,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
2026-08-04,32157947,EVETIS_CPC_CORE,RUNNING,160.94,0.0,0.0,195,7,2,2195.0,3.5897,22.9914,NOT_AVAILABLE,raw/backfill_v1/performance/expense_20260804.csv
