event_date,operation_id,type_id,operation_name,accrued_category,unit_number,unit_number_meaning,posting_number,ozon_sku,offer_id,internal_sku,quantity,seller_price,amount,currency,source_endpoint,source_raw_file
2026-06-16,53982444427,29,Доставка до места выдачи,POSTING,07701255-0521-3,posting_number,07701255-0521-3,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-9.68,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,53983358273,32,Логистика,POSTING,0179415481-0005-1,posting_number,0179415481-0005-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-76.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,53983358273,29,Доставка до места выдачи,POSTING,0179415481-0005-1,posting_number,0179415481-0005-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-19.64,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,53985059426,1,Эквайринг,ITEM,07701255-0521-3,order_or_item_ref,,3892518031,593111986,EVT-HC-CHERRY-300,NOT_AVAILABLE,NOT_AVAILABLE,-8.95,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,53985832523,1,Эквайринг,ITEM,0179415481-0005-1,order_or_item_ref,,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-20.08,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,54003887532,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-108.79,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,54003921300,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-3.18,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,54003921307,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-78.71,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,54003935762,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-40.89,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-16,54005039294,54,Продвижение товара,NON_ITEM,14503166,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-105.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260616.json
2026-06-17,54004836621,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-12.95,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54042692307,32,Логистика,POSTING,0187365339-0020-1,posting_number,0187365339-0020-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-81.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54042692307,29,Доставка до места выдачи,POSTING,0187365339-0020-1,posting_number,0187365339-0020-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-13.44,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54044913730,1,Эквайринг,ITEM,0187365339-0020-1,order_or_item_ref,,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-8.15,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54076899174,32,Логистика,POSTING,74198206-0083-1,posting_number,74198206-0083-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-81.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54076899174,29,Доставка до места выдачи,POSTING,74198206-0083-1,posting_number,74198206-0083-1,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-10.76,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54078586134,1,Эквайринг,ITEM,74198206-0083-1,order_or_item_ref,,1997079254,252442517,EVT-HC-HAND-300,NOT_AVAILABLE,NOT_AVAILABLE,-4.7,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54085823339,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-161.71,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54085858117,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-28.02,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54085860846,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-97.75,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-17,54085873469,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-41.05,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260617.json
2026-06-18,54084265986,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-12.69,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-18,54093429461,32,Логистика,POSTING,0176014466-0010-3,posting_number,0176014466-0010-3,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-81.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-18,54093429461,29,Доставка до места выдачи,POSTING,0176014466-0010-3,posting_number,0176014466-0010-3,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-7.86,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-18,54169289514,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-50.22,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-18,54169289515,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-40.64,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-18,54169329869,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-25.52,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-18,54169329870,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-174.14,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260618.json
2026-06-19,54167175151,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-12.46,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-19,54222501160,32,Логистика,POSTING,0209664376-0123-1,posting_number,0209664376-0123-1,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-81.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-19,54222501160,98,Доставка до места выдачи силами Ozon,POSTING,0209664376-0123-1,posting_number,0209664376-0123-1,3732641694,567668635,EVT-SET-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-25.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-19,54252426033,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-37.88,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-19,54252426300,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-123.54,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-19,54252433750,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-55.49,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-19,54252458509,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-32.06,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260619.json
2026-06-20,54250748755,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-12.35,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54255545393,32,Логистика,POSTING,50464486-0153-1,posting_number,50464486-0153-1,3892345516,930334395,EVT-SET-HAND-CHERRY,NOT_AVAILABLE,NOT_AVAILABLE,-103.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54255545393,29,Доставка до места выдачи,POSTING,50464486-0153-1,posting_number,50464486-0153-1,3892345516,930334395,EVT-SET-HAND-CHERRY,NOT_AVAILABLE,NOT_AVAILABLE,-6.81,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54255982130,1,Эквайринг,ITEM,50464486-0153-1,order_or_item_ref,,3892345516,930334395,EVT-SET-HAND-CHERRY,NOT_AVAILABLE,NOT_AVAILABLE,-10.24,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54267611008,1,Эквайринг,ITEM,49066688-0408,order_or_item_ref,,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-20.83,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54297513649,32,Логистика,POSTING,0144805755-0262-1,posting_number,0144805755-0262-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-70.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54297513649,98,Доставка до места выдачи силами Ozon,POSTING,0144805755-0262-1,posting_number,0144805755-0262-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-25.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54318262925,1,Эквайринг,ITEM,41529303-0218,order_or_item_ref,,3892345516,930334395,EVT-SET-HAND-CHERRY,NOT_AVAILABLE,NOT_AVAILABLE,-14.44,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54362742013,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-127.92,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54362835627,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-29.22,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54362836904,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-16.58,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-20,54362864461,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-77.13,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260620.json
2026-06-21,54324365921,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-12.18,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260621.json
2026-06-21,54403569711,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-168.06,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260621.json
2026-06-21,54403599906,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-55.33,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260621.json
2026-06-21,54403607680,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-40.89,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260621.json
2026-06-21,54403619632,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-35.72,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260621.json
2026-06-22,54402169296,76,Страхование товара от массовых повреждений,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-11.34,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-22,54411904414,32,Логистика,POSTING,49066688-0408-2,posting_number,49066688-0408-2,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-79.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-22,54411904414,29,Доставка до места выдачи,POSTING,49066688-0408-2,posting_number,49066688-0408-2,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-6.24,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-22,54499093286,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-210.81,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-22,54499159782,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-40.19,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-22,54499159807,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-120.75,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-22,54499286970,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-47.58,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260622.json
2026-06-23,54570440638,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-110.13,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260623.json
2026-06-23,54570464193,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-61.49,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260623.json
2026-06-23,54570467552,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-43.12,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260623.json
2026-06-23,54570471322,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-32.94,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260623.json
2026-06-24,54592200013,32,Логистика,POSTING,62125748-0315-2,posting_number,62125748-0315-2,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-82.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54592200013,29,Доставка до места выдачи,POSTING,62125748-0315-2,posting_number,62125748-0315-2,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-6.68,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54593933022,1,Эквайринг,ITEM,62125748-0315-2,order_or_item_ref,,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-7.72,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54650868932,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-317.87,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54650895272,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-57.14,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54650895298,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-110.94,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54650902921,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-109.79,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-24,54651786080,54,Продвижение товара,NON_ITEM,14503166,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-243.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260624.json
2026-06-25,54649215616,32,Логистика,POSTING,58412720-0566-23,posting_number,58412720-0566-23,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-72.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54649215617,59,Обратная логистика,POSTING,58412720-0566-23,posting_number,58412720-0566-23,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-71.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54649288922,29,Доставка до места выдачи,POSTING,58412720-0566-23,posting_number,58412720-0566-23,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-25.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54668777755,1,Эквайринг,ITEM,0171363501-0093,order_or_item_ref,,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,6.98,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54675403575,29,Доставка до места выдачи,POSTING,0123162595-0097-1,posting_number,0123162595-0097-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-11.74,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54675508307,32,Логистика,POSTING,0123162595-0097-1,posting_number,0123162595-0097-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-78.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54675508308,59,Обратная логистика,POSTING,0123162595-0097-1,posting_number,0123162595-0097-1,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-82.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54705494428,32,Логистика,POSTING,41529303-0218-2,posting_number,41529303-0218-2,3892345516,930334395,EVT-SET-HAND-CHERRY,NOT_AVAILABLE,NOT_AVAILABLE,-92.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54705494428,29,Доставка до места выдачи,POSTING,41529303-0218-2,posting_number,41529303-0218-2,3892345516,930334395,EVT-SET-HAND-CHERRY,NOT_AVAILABLE,NOT_AVAILABLE,-7.85,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54732481734,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-244.83,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54732499705,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-74.59,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54732499828,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-61.09,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-25,54732510963,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-131.49,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260625.json
2026-06-26,54777186161,15,Утилизация,ITEM,30609760625,order_or_item_ref,,3733452761,868597351,EVT-SET-4PC-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-75.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,54785797481,1,Эквайринг,ITEM,33029284-0309,order_or_item_ref,,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,-13.78,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,54798103880,1,Эквайринг,ITEM,0107302388-0044,order_or_item_ref,,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-2.8,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,54813700662,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-57.28,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,54813703634,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-57.67,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-26,54813703635,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-122.66,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260626.json
2026-06-27,54885135608,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-290.86,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-27,54885144411,41,Оплата за клик,NON_ITEM,27307598,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-65.3,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-27,54885154973,41,Оплата за клик,NON_ITEM,27251978,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-69.01,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-27,54885155886,41,Оплата за клик,NON_ITEM,27307535,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-50.5,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260627.json
2026-06-28,54882737606,1,Эквайринг,ITEM,33029284-0309,order_or_item_ref,,3735674506,910584041,EVT-SET-TON-SER-CREAM-ACNE,NOT_AVAILABLE,NOT_AVAILABLE,13.78,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54883892274,29,Доставка до места выдачи,POSTING,0171363501-0093-1,posting_number,0171363501-0093-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-7.62,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54883897087,32,Логистика,POSTING,0171363501-0093-1,posting_number,0171363501-0093-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-66.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54883897088,59,Обратная логистика,POSTING,0171363501-0093-1,posting_number,0171363501-0093-1,3530427102,535581675,EVT-FT-ACNE-150,NOT_AVAILABLE,NOT_AVAILABLE,-76.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54884107579,29,Доставка до места выдачи,POSTING,0112629679-0143-1,posting_number,0112629679-0143-1,3528293526,535581674,EVT-FT-MOIST-150,NOT_AVAILABLE,NOT_AVAILABLE,-7.76,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54884107580,45,"Обработка возвратов, отмен и невыкупов партнёрами",POSTING,0112629679-0143-1,posting_number,0112629679-0143-1,3528293526,535581674,EVT-FT-MOIST-150,NOT_AVAILABLE,NOT_AVAILABLE,-15.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54884127377,32,Логистика,POSTING,0112629679-0143-1,posting_number,0112629679-0143-1,3528293526,535581674,EVT-FT-MOIST-150,NOT_AVAILABLE,NOT_AVAILABLE,-64.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54884127378,59,Обратная логистика,POSTING,0112629679-0143-1,posting_number,0112629679-0143-1,3528293526,535581674,EVT-FT-MOIST-150,NOT_AVAILABLE,NOT_AVAILABLE,-64.0,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54958024886,46,Размещение товаров на складах Ozon,NON_ITEM,,order_or_item_ref,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-1.46,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
2026-06-28,54961131708,41,Оплата за клик,NON_ITEM,27443733,campaign_id,,,,,NOT_AVAILABLE,NOT_AVAILABLE,-246.56,RUB,/v1/finance/accrual/by-day,raw/backfill_v1/finance/accrual_by_day_20260628.json
